"","y","x","color","type"
"57",0.369940580284199,0.315184066770598,1,2
"58",0.120832042530913,0.0155543815344572,1,1
"59",0.195157628895125,0.236705931369215,1,2
"60",0.947521865851616,0.967929224716499,1,1
"61",1.14108590297319,0.963282885961235,1,2
"62",0.882332700851056,0.955492803826928,1,2
"63",0.155472457527726,0.325975227868184,1,2
"64",0.332466571280999,0.100522775668651,1,1
"65",0.45268202330068,0.575581692159176,1,2
"66",0.102840045816303,0.113326380494982,1,2
"67",0.166012070650877,0.158357012551278,1,1
"68",0.565302448910569,0.384157462278381,1,2
"69",0.308980434734972,0.300190638983622,1,1
"70",1.02878681071775,0.925214361865073,1,1
"71",0.396464951428247,0.230175145436078,1,2
"72",0.0532053754738973,0.0318940707948059,1,1
"73",-0.0627553182514634,0.109651071252301,1,2
"74",0.295111254073697,0.290899954736233,1,2
"75",0.794354153225505,0.965831141453236,1,1
"76",0.194933703809,0.0421539596281946,1,2
"77",0.992566508316195,0.922901024809107,1,1
"78",0.232099493129237,0.29712088429369,1,1
"79",0.82845077088804,0.821147670736536,1,2
"80",0.00257053168255909,0.015731604071334,1,1
"81",0.214362941759015,0.272309384774417,1,2
"82",0.945420422138017,0.962125167017803,1,2
"83",0.314444632356928,0.0866494383662939,1,1
"84",-0.165926323422357,0.0321535654366016,1,2
"85",0.885295716914697,0.876448809634894,1,2
"86",0.786062443559129,0.752319253748283,1,1
"87",0.61179249315655,0.633377129910514,1,1
"88",0.74989863523148,0.86261659511365,1,1
"89",0.200012126822247,0.329069094033912,1,2
"90",1.00388632709553,0.946630014106631,1,2
"91",0.881774311858237,0.960434936452657,1,2
"92",0.166017130189548,0.251403145026416,1,1
"93",0.624052466891203,0.598375689936802,1,2
"94",0.762747363783346,0.671501346863806,1,1
"95",0.158388810150223,0.248359228717163,1,1
"96",0.791164223007488,0.732809361768886,1,2
"97",0.417416307869428,0.357761272229254,1,2
"98",0.825490099681423,0.902330183656886,1,1
"99",0.423679278665632,0.378220255021006,1,1
"100",0.369261607486575,0.439948090352118,1,2
"101",1.1188615040461,0.964354008203372,1,1
"102",0.472923879693534,0.394955445779487,1,2
"103",0.0657719682202396,0.098229916067794,1,2
"104",0.609288130493816,0.35170399164781,1,2
"105",0.765319088380048,0.938273000530899,1,1
"106",0.216277856708415,0.260633482597768,1,1
"107",0.947946766936935,0.938622257905081,1,2
"108",0.627695295817667,0.652965166140348,1,2
"109",0.662510959952589,0.834657785249874,1,2
"110",0.096097414140823,0.234147504437715,1,1
"111",0.123428139922352,0.319896019995213,1,2
"112",0.316632458276272,0.29055184382014,1,1
"113",0.0988338058764531,0.271591941360384,1,2
"114",0.123539442076504,0.179279090603814,1,2
"115",0.192937899394374,0.140166855417192,1,1
"116",0.258285054030091,0.281452063471079,1,1
"117",0.587832101308827,0.720961156534031,1,1
"118",0.0139997812915828,0.2399342271965,1,2
"119",0.334223130093299,0.349252737592906,1,2
"120",0.856592097572432,0.837167749647051,1,1
"121",0.3644716229344,0.37322472827509,1,1
"122",0.267909728381734,0.300905415089801,1,2
"123",0.202634127584238,0.246038650628179,1,2
"124",0.0211725588203383,0.0738788640592247,1,2
"125",0.521085627863487,0.673259185859933,1,1
"126",0.916766791629977,0.678868847433478,1,1
"127",0.308105119573746,0.309230553219095,1,2
"128",0.56830785819816,0.624929713085294,1,1
"129",0.554853714031511,0.61890700343065,1,1
"130",0.76933210582178,0.938687935238704,1,2
"131",1.00253404430682,0.935037315124646,1,2
"132",0.345095374665475,0.152749929111451,1,2
"133",0.460556059771521,0.490226361202076,1,2
"134",0.833825359451819,0.892759821377695,1,1
"135",0.469974273499343,0.406891810242087,1,1
"136",0.985426541753497,0.912070669932291,1,2
"137",0.585848588560034,0.649504220345989,1,2
"138",0.818180797578626,0.7118196466472,1,2
"139",0.404205700759272,0.415029547177255,1,2
"140",0.397565741141682,0.373838526196778,1,2
"141",0.839721152195975,0.803857261547819,1,1
"142",0.114134598648019,0.144739914452657,1,1
"143",0.983519569977573,0.906838319264352,1,1
"144",0.865183171271718,0.827837282791734,1,1
"145",0.785526361945975,0.676796519896016,1,1
"146",0.242740182618798,0.334797051968053,1,2
"147",0.344001180448539,0.114775326102972,1,2
"148",0.190074073093295,0.144354970892891,1,1
"149",0.643737718616481,0.648491716012359,1,1
"150",0.599213798410319,0.669115629279986,1,2
"151",0.0768377459302638,0.223903866251931,1,1
"152",0.928279201405295,0.845679551362991,1,2
"153",0.0107279890407309,0.0325890476815403,1,1
"154",-0.0295785549955443,0.013861877610907,1,2
"155",0.918162202415003,0.960036725969985,1,2
"156",-0.0913479945837023,0.0962758306413889,1,1
"157",0.760191173242382,0.70543465972878,1,2
"158",0.407133548049991,0.301855887053534,1,2
"159",0.448262282803065,0.489810585277155,1,2
"160",0.251653457544183,0.272060816409066,1,1
"161",0.889990660873356,0.712187643861398,1,1
"162",0.552936489308867,0.626096592284739,1,2
"163",0.357917469113676,0.528420239454135,1,1
"164",0.986719237329705,0.754775441717356,1,2
"165",0.634621038232821,0.757520707091317,1,1
"166",0.591312898206562,0.601799232885242,1,2
"167",0.348883841230245,0.341228783130646,1,2
"168",1.1011747260158,0.920029739383608,1,1
"169",0.0435821449594966,0.0347923492081463,1,1
"170",0.283777816823886,0.180205367971212,1,1
"171",1.1602120554062,0.993922249414027,1,2
"172",0.0492422766126202,0.0279309719335288,1,2
"173",0.644250938775924,0.816657328279689,1,2
"174",0.743066770473513,0.738855471136048,1,1
"175",0.568312258586594,0.739789246814325,1,2
"176",0.881718103948004,0.728938359767199,1,2
"177",0.197272110339945,0.127606626832858,1,2
"178",0.574700141886307,0.639721533050761,1,1
"179",0.142209263590658,0.134906163439155,1,1
"180",0.459692337436118,0.472853409824893,1,1
"181",0.514390931541408,0.57233737455681,1,2
"182",0.663326737716165,0.68003148259595,1,2
"183",0.958542112115712,0.730746918125078,1,2
"184",0.760684375733942,0.958764264592901,1,1
"185",0.81865361110249,0.809806703822687,1,2
"186",0.858752124640231,0.825008934829384,1,1
"187",0.860616436005963,0.882201072759926,1,2
"188",0.697724033294767,0.810441993176937,1,1
"189",0.0700716282019756,0.19912859541364,1,2
"190",0.662750839902287,0.60549452691339,1,2
"191",0.556464359137237,0.635124983731657,1,1
"192",0.00842612253964969,0.0938121373765171,1,2
"193",0.777003881355245,0.751327104400843,1,2
"194",0.452578956158759,0.361332939239219,1,2
"195",0.777427690952914,0.867398109519854,1,1
"196",0.220917584975812,0.16256272373721,1,1
"197",0.405839952201643,0.346184916561469,1,1
"198",0.215839496185885,0.292679580161348,1,1
"199",0.22688930245623,0.181430278811604,1,2
"200",-0.0636748255176399,0.00701165734790266,1,2
"201",1.04710251037762,0.892595014534891,1,2
"202",0.186236647139575,0.108268213225529,1,2
"203",0.776841222657701,0.809299170505255,1,2
"204",0.922701811490562,0.665117672644556,1,1
"205",0.0781791567795072,0.251133068930358,1,1
"206",0.479099218130954,0.523454844020307,1,2
"207",0.108646420143328,0.099321911111474,1,1
"208",0.714160787963756,0.739430658286437,1,1
"209",0.446432004505288,0.618578829802573,1,1
"210",0.208176322971704,0.346226413268596,1,1
"211",0.724343198438318,0.920811078511178,1,2
"212",0.0924226136758631,0.0663419992197305,1,2
"213",-0.0497743962382482,0.122983739245683,1,1
"214",0.266749044760287,0.322488693287596,1,1
"215",0.507185488021415,0.454414444044232,1,2
"216",0.535675211368323,0.558842220809311,1,2
"217",0.333653972870757,0.466783028095961,1,1
"218",0.497651631198474,0.723586077103391,1,1
"219",0.878856629439973,0.893886236939579,1,1
"220",0.421162208794997,0.401737860869616,1,1
"221",0.0960934219936126,0.104846527334303,1,2
"222",0.481065961690571,0.514061648398638,1,2
"223",0.157469214877997,0.200873737921938,1,1
"224",-0.0519861784516858,0.00072012678720057,1,2
"225",0.0629068780898355,0.215080436086282,1,1
"226",0.650975156600959,0.41307721240446,1,1
"227",0.903945611393873,0.905071045039222,1,1
"228",0.871797304605344,0.928419159492478,1,1
"229",0.224193319871434,0.288246609270573,1,1
"230",0.147717883406988,0.317073712823913,1,1
"231",0.840877846680673,0.773381117498502,1,1
"232",0.655727626101366,0.463382180547342,1,2
"233",0.682540692317603,0.712210993748158,1,1
"234",-0.0398321297436466,0.0191023321822286,1,1
"235",1.05666181995558,0.993579356698319,1,2
"236",0.763110467335593,0.689754595514387,1,2
"237",0.785579037450511,0.849234669236466,1,1
"238",0.525810628155106,0.419449477223679,1,2
"239",0.486009566024373,0.496833412442356,1,1
"240",0.0577896617384451,0.0340624467935413,1,1
"241",0.70057721073766,0.664713320089504,1,2
"242",0.544617168264307,0.575222484068945,1,1
"243",0.489218175185299,0.412536924472079,1,1
"244",0.772652150984294,0.735306262504309,1,2
"245",0.636290097773033,0.527560255723074,1,1
"246",0.772831527463347,0.864888396812603,1,2
"247",0.488825225227482,0.259599370881915,1,2
"248",0.457926826726928,0.412207724526525,1,2
"249",0.32253348563319,0.327287483029068,1,2
"250",0.316989645008989,0.386891475878656,1,2
"251",0.784871856651465,0.931937976973131,1,2
"252",0.380555555595257,0.297955905552953,1,2
"253",0.364294318501322,0.386155377142131,1,1
"254",0.331528463315032,0.374968895921484,1,1
"255",0.144744707223906,0.186619230778888,1,2
"256",0.7315941689787,0.919217994203791,1,2
"257",0.721044680519006,0.666288167005405,1,2
"258",0.516896187322949,0.411618526326492,1,2
"259",0.557274152447811,0.598822454921901,1,1
"260",0.72161173799019,0.742019096855074,1,2
"261",0.316540107409584,0.138737090397626,1,2
"262",0.554288584819677,0.62744868779555,1,2
"263",0.083552624916269,0.254055395256728,1,1
"264",0.733846557714311,0.501902762101963,1,2
"265",0.196665119045305,0.319564787903801,1,2
"266",0.75525132298939,0.765737657668069,1,1
"267",0.0520764100800173,0.044421351980418,1,2
"268",1.15183555414425,0.970690567512065,1,1
"269",0.284180812139662,0.275391016388312,1,1
"270",0.53780073802659,0.434228289173916,1,2
"271",0.418081933491526,0.251792127499357,1,1
"272",0.248192129570942,0.22688082489185,1,1
"273",0.371748399795008,0.544154789298773,1,2
"274",0.769155633153412,0.764944333815947,1,2
"275",0.515439820370012,0.686916808597744,1,1
"276",0.534258884086228,0.381479139905423,1,1
"277",0.11224347639898,0.0425779928918928,1,1
"278",0.0686940221135154,0.133715413277969,1,1
"279",0.937977237466285,0.930674137314782,1,1
"280",0.145982573393249,0.159143645782024,1,1
"281",0.591845038889284,0.649791481904685,1,2
"282",0.742499069788795,0.759203814668581,1,2
"283",0.672087177488895,0.44429198349826,1,2
"284",-0.189447906251192,0.00863198260776699,1,1
"285",0.577215824843733,0.56836891756393,1,1
"286",0.700589190400277,0.66684600058943,1,1
"287",0.718660143680332,0.740244780434296,1,2
"288",0.656035060909167,0.768753020791337,1,1
"289",0.738524128800481,0.867581096012145,1,1
"290",0.149000090960613,0.0917437779717147,1,1
"291",-0.00240476455445582,0.0762558600399643,1,2
"292",0.0489246576884491,0.134310672525316,1,2
"293",0.422755456828941,0.397078679874539,1,1
"294",0.969665691619666,0.878419674700126,1,1
"295",-0.0503931577206681,0.0395772608462721,1,1
"296",0.528824041965979,0.470469180727378,1,2
"297",0.501809860373908,0.442154824733734,1,1
"298",0.654676969932274,0.731517053907737,1,1
"299",1.04062983949244,0.995170815847814,1,1
"300",0.281928661703884,0.352615144569427,1,2
"301",0.419201381651541,0.264693885808811,1,2
"302",0.281681209984507,0.203712776070461,1,2
"303",0.361880034790253,0.394337982637808,1,2
"304",0.30930685724875,0.0517227184027433,1,2
"305",-0.000784999319156654,0.172168912831694,1,2
"306",0.21542092445577,0.259776550345123,1,2
"307",0.545657984759442,0.536333475727588,1,1
"308",0.193371968667471,0.218641838990152,1,1
"309",-0.0706438137595692,0.101503011537716,1,2
"310",0.0297999298118527,0.167850020108745,1,2
"311",0.706906796752618,0.903374676825479,1,2
"312",0.393607518670306,0.367526904214174,1,1
"313",0.319163803471853,0.491921938955784,1,1
"314",0.0584578070521055,0.114197455579415,1,2
"315",0.881792620536353,0.829021576559171,1,2
"316",0.314227972902552,0.33739498234354,1,2
"317",0.107096365108241,0.240225420333445,1,1
"318",0.681825195159414,0.907759641064331,1,2
"319",0.130237563587137,0.145267171086743,1,2
"320",0.567416555966632,0.547992208041251,1,1
"321",0.422912975964903,0.431666081305593,1,2
"322",0.840775608243372,0.873771294951439,1,1
"323",0.585946676094969,0.62935119913891,1,1
"324",0.905087688869329,0.957793994108215,1,2
"325",-0.0712322320115514,0.0809413259848952,1,1
"326",0.403374832847528,0.165476888651028,1,1
"327",0.0403339912415036,0.0414594248868525,1,1
"328",0.52960100630785,0.586222861194983,1,1
"329",0.2569650336703,0.321018323069438,1,1
"330",0.744782504920698,0.914138334337622,1,2
"331",0.376064904831442,0.30856817564927,1,2
"332",0.928508718542075,0.736163272988051,1,2
"333",0.419208906752361,0.448879208182916,1,2
"334",-0.000764053682561744,0.0581704082433134,1,2
"335",0.445821649311352,0.382739186054096,1,1
"336",0.102787895463791,0.0294320236425847,1,1
"337",-0.017765262100588,0.0458903696853667,1,1
"338",0.681545188607507,0.575184037676081,1,2
"339",0.330187955316584,0.341011801734567,1,1
"340",0.196142106133868,0.172414891188964,1,2
"341",0.73647618467015,0.700612294021994,1,1
"342",0.297712872627966,0.328318188432604,1,1
"343",1.06039982266483,0.983718571951613,1,1
"344",0.475747399884648,0.438401511404663,1,1
"345",0.752607251681345,0.643877409631386,1,1
"346",0.890466930990294,0.98252380033955,1,1
"347",0.241794056913785,0.0125682025682181,1,2
"348",0.390615160053879,0.344896057853475,1,1
"349",0.725195980551522,0.729949977947399,1,2
"350",0.81524229223939,0.885144123109058,1,2
"351",0.123178946056599,0.270245066378266,1,2
"352",0.20437339474278,0.121773744700477,1,2
"353",0.245120561235069,0.266981619875878,1,2
"354",0.767499647483043,0.810940080089495,1,1
"355",0.00611754176108449,0.0479920653160661,1,2
"356",0.256374170470008,0.443997995695099,1,1
"357",0.73597724963536,0.681220736121759,1,1
"358",0.203700308683131,0.0984226476866752,1,1
"359",0.680988671181133,0.722536973655224,1,1
"360",0.949766999827136,0.97017435869202,1,2
"361",1.03540445426397,0.857601437252015,1,1
"362",0.330708615562561,0.403868718538433,1,2
"363",0.30278890265858,0.473291672999039,1,2
"364",0.919481108352808,0.68753731274046,1,1
"365",0.837711035638007,0.960610704496503,1,1
"366",0.153335091308729,0.163821425987408,1,2
"367",0.734030837236615,0.726375779137015,1,1
"368",1.14633404287035,0.96518905623816,1,2
"369",0.0313262376679501,0.0225364419165999,1,2
"370",0.846196476507203,0.742624027654529,1,2
"371",0.803725896495057,0.637436090502888,1,2
"372",0.942464587891425,0.921153283212334,1,2
"373",0.403153927871001,0.575560317374766,1,1
"374",0.566996513616311,0.562785214278847,1,2
"375",0.268119030060553,0.439596018288285,1,2
"376",0.930689928761638,0.777910184580833,1,2
"377",0.254395231912604,0.184729748405516,1,1
"378",0.811302772818191,0.876324163982645,1,2
"379",0.558066814744407,0.550763714592904,1,2
"380",0.693461160759889,0.706622233148664,1,2
"381",0.391588436516309,0.449534879531711,1,2
"382",0.781585194881376,0.798289939761162,1,1
"383",1.12323952894093,0.895444334950298,1,2
"384",0.719627534354911,0.917707423213869,1,2
"385",0.096122742965235,0.087275835685432,1,1
"386",0.66345749765176,0.629714307840914,1,2
"387",0.918667059635205,0.940251696389169,1,1
"388",0.324579681184665,0.437297641066834,1,1
"389",-0.0163548948464551,0.112702072365209,1,2
"390",1.03660889313949,0.979352580150589,1,2
"391",0.880035167998642,0.958695792593062,1,1
"392",0.44349926517808,0.528885280014947,1,2
"393",0.61191026058184,0.586233483627439,1,2
"394",0.714175512446018,0.622929495526478,1,1
"395",0.694336374208229,0.784306792775169,1,2
"396",0.81607219217867,0.757717330940068,1,1
"397",1.04794568338344,0.98829064774327,1,1
"398",-0.0191022541133004,0.0577378298621625,1,1
"399",0.813933649766669,0.768474626122043,1,2
"400",0.459494841476723,0.530181324342266,1,2
"401",0.513668609697228,0.359161113854498,1,2
"402",0.160412334553238,0.0824439006391913,1,2
"403",0.462991955107888,0.495449902955443,1,1
"404",0.355487509703245,0.0979033708572388,1,1
"405",-0.0258061432752665,0.147147768875584,1,2
"406",0.84168468448604,0.886040310375392,1,1
"407",0.0596531148401721,0.0503286058083177,1,1
"408",0.725408204689139,0.75067807501182,1,1
"409",0.78993638144758,0.962083206744865,1,2
"410",0.509091230101186,0.647141320398077,1,1
"411",0.487532082100542,0.683999962173402,1,2
"412",0.300357874284655,0.274277259828523,1,1
"413",-0.0969087695752786,0.0758493659086525,1,2
"414",-0.0118812545005532,0.0438583940267563,1,2
"415",0.265122745898034,0.212351701920852,1,2
"416",0.712924449263335,0.736091458704323,1,2
"417",0.552795604257931,0.685924659483135,1,1
"418",0.048717761831009,0.274652207735926,1,1
"419",0.392093340940185,0.407122948439792,1,2
"420",0.427865983006925,0.408441635081545,1,1
"421",0.0525693241095387,0.0613224294502288,1,2
"422",0.295295547153752,0.328291233861819,1,2
"423",0.220302619977806,0.263707143021747,1,2
"424",0.137966713566796,0.190673018805683,1,2
"425",0.48041507510685,0.632588633103296,1,2
"426",0.590865085392631,0.352967141196132,1,1
"427",0.0285610939141848,0.0296865275595337,1,2
"428",0.341642497345084,0.398264352232218,1,2
"429",0.87338056737312,0.937433856772259,1,1
"430",-0.0934856838389869,0.0758701455779374,1,1
"431",0.731428504554647,0.663931775372475,1,2
"432",0.370427528207442,0.178082082653418,1,1
"433",0.903437789923815,0.93310809135437,1,2
"434",0.914785333774288,0.973719795700163,1,2
"435",0.158432027707118,0.0953495644498616,1,2
"436",0.891725405920681,0.818369534099475,1,1
"437",0.101911006093283,0.165566637879238,1,2
"438",0.861925023564928,0.755563872633502,1,1
"439",0.0755574306514663,0.0863812770694494,1,2
"440",0.623079321862553,0.59935210691765,1,2
"441",0.318024096647545,0.282160205999389,1,1
"442",0.0988828191848772,0.129488134989515,1,2
"443",0.455455126946247,0.378773876233026,1,1
"444",0.837198516740836,0.799852628260851,1,1
"445",0.344256759086582,0.235526917036623,1,2
"446",0.775061569123716,0.867118438472971,1,1
"447",1.01929306304359,0.790067208698019,1,1
"448",0.690805890772775,0.645086788572371,1,2
"449",0.367133115106131,0.371887112502009,1,2
"450",0.756834372525163,0.82673620339483,1,2
"451",0.737875028715665,0.884941149037331,1,1
"452",0.722650023315274,0.64005037327297,1,1
"453",0.370945343999608,0.392806402640417,1,2
"454",0.5072078990357,0.550648331642151,1,2
"455",0.0104732561846664,0.0523477797396481,1,2
"456",-0.129535174530974,0.058088650694117,1,2
"457",0.923521034834883,0.868764521321282,1,1
"458",0.527179317544017,0.421901656547561,1,1
"459",0.080234180593273,0.121782483067364,1,1
"460",0.282039327565019,0.302446686429903,1,1
"461",0.491226784930679,0.313423767918721,1,1
"462",0.48522303983258,0.558383142808452,1,1
"463",0.292403932779639,0.462906703120098,1,2
"464",1.15867171754715,0.926727921934798,1,2
"465",0.376707181000042,0.499606849858537,1,1
"466",0.275612940196917,0.286099274875596,1,2
"467",0.852828224233063,0.845173166133463,1,1
"468",1.17619999391483,0.995055007282645,1,2
"469",0.803050686440097,0.794260890688747,1,1
"470",0.496676320580036,0.393103871727362,1,2
"471",1.06780455061108,0.901514744618908,1,1
"472",0.696885377781417,0.675574073102325,1,2
"473",0.222492277962131,0.394898667465895,1,2
"474",0.554985172564181,0.550773873226717,1,1
"475",0.39829056932249,0.569767557550222,1,1
"476",0.559564655122301,0.406784910941496,1,1
"477",0.578274107846191,0.508608624339104,1,1
"478",0.197277659645362,0.262299050809816,1,1
"479",0.640888735724175,0.633585635572672,1,2
"480",0.962891810226702,0.976052882615477,1,1
"481",0.748523099191794,0.806469542207196,1,1
"482",0.0898082056206877,0.106512950500473,1,1
"483",0.570288111077563,0.342492917086929,1,1
"484",0.506841780002103,0.704921668861061,1,1
"485",0.890692243687226,0.881845336407423,1,2
"486",0.0724128183676643,0.0386696285568178,1,1
"487",0.775584691214768,0.797169327968732,1,1
"488",-0.0347738713877646,0.0779440884944052,1,1
"489",-0.02107511029929,0.107981856912374,1,1
"490",0.244925154321095,0.187668841332197,1,1
"491",0.366356360931888,0.445016985526308,1,2
"492",0.40524707914793,0.490633093984798,1,1
"493",0.41335521784747,0.387678440893069,1,1
"494",0.373639787211941,0.282393770292401,1,2
"495",0.50224141093147,0.59221182949841,1,2
"496",0.762690385240692,0.70433552400209,1,2
"497",0.366547777810195,0.306892742170021,1,1
"498",-0.0682479528934943,0.00859213108196855,1,1
"499",1.01568552755326,0.970226503908634,1,2
"500",-0.0487324716934864,0.0219540111720562,1,2
"501",1.08765766993896,0.933150174096227,1,2
"502",0.924972581859018,0.847004147944972,1,1
"503",0.0559440053765384,0.0884019532240927,1,1
"504",0.983159885348734,0.725575746502727,1,2
"505",0.359075587614635,0.532029499765486,1,2
"506",0.108921372893178,0.15327699878253,1,2
"507",0.603403783017553,0.594079273985699,1,2
"508",0.905799999923893,0.931069870246574,1,2
"509",0.0370463661937824,0.209193191491067,1,2
"510",0.0305465378251399,0.168596628122032,1,1
"511",0.482328141194911,0.678796021267772,1,2
"512",0.982756285497144,0.956675671041012,1,1
"513",0.444069394603972,0.616827530087903,1,2
"514",0.627135677143156,0.682875325670466,1,1
"515",0.915083657497954,0.862312613520771,1,1
"516",0.319201272471071,0.342368281912059,1,2
"517",0.317951468206097,0.451080523431301,1,2
"518",0.284126893570298,0.510061339475214,1,2
"519",0.428097384124406,0.443126991624013,1,1
"520",0.44813509706539,0.428710749140009,1,1
"521",0.665354452520444,0.674107557861134,1,2
"522",0.277026471607338,0.310022158315405,1,2
"523",0.466865918139879,0.51027044118382,1,2
"524",0.224560088409574,0.277266393648461,1,2
"525",0.412218191914564,0.56439174991101,1,2
"526",0.442978641742281,0.205080697545782,1,2
"527",0.755138985183884,0.756264418829232,1,1
"528",0.122083296538541,0.178705151425675,1,1
"529",0.213483241114178,0.277536530513316,1,1
"530",0.22928804048974,0.398643869906664,1,1
"531",0.485864316910597,0.418367587728426,1,1
"532",0.208334804789415,0.015989359235391,1,1
"533",0.466903310197709,0.496573611628264,1,1
"534",0.168429056979019,0.227363518904895,1,1
"535",0.623560334472227,0.560477871214971,1,1
"536",0.991531903492671,0.918176031671464,1,1
"537",0.429225302132104,0.492880933918059,1,1
"538",0.257999217560374,0.151638066628948,1,1
"539",0.068791205440144,0.0796150518581271,1,1
"540",0.324038368001004,0.3003111530561,1,2
"541",0.594047172563418,0.558183281915262,1,1
"542",0.401341290337809,0.431946606142446,1,2
"543",0.424963807926899,0.348282557213679,1,2
"544",0.59183968968261,0.554493801202625,1,1
"545",0.633474251419264,0.524744409369305,1,2
"546",-0.0252645693782709,0.0667922999709845,1,1
"547",0.637837545203946,0.408611690858379,1,1
"548",0.689342864498779,0.643623762298375,1,2
"549",0.190271770036648,0.195025767432526,1,1
"550",0.113743010322623,0.18364484119229,1,2
"551",0.655656661109263,0.80272278143093,1,2
"552",0.494726031923838,0.412126381881535,1,1
"553",0.509847881757139,0.531708940397948,1,2
"554",0.639620376199298,0.683060808805749,1,2
"555",0.0300184026816329,0.0718929262366146,1,2
"556",0.0229872215324579,0.210611046757549,1,2
"557",0.841388443201757,0.786631929688156,1,2
"558",0.189871596167598,0.0845939351711422,1,2
"559",0.789606115470982,0.831154417945072,1,1
"560",0.336088900239577,0.35649625910446,1,1
"561",1.0202369136262,0.842433896614239,1,1
"562",0.749361690214518,0.82252179319039,1,2
"563",-0.00390003353582458,0.166602736804634,1,2
"564",1.19211377684612,0.960169981233776,1,1
"565",0.264753383249867,0.387653052108362,1,1
"566",0.13644110446334,0.146927439142019,1,1
"567",0.436844551047953,0.429189492948353,1,1
"568",0.257944544874971,0.076799558242783,1,2
"569",0.381591121733787,0.372801325982437,1,2
"570",0.131751587285862,0.0281791384331882,1,1
"571",0.223760057798249,0.0574702518060803,1,2
"572",0.197604193499263,0.176292888820171,1,1
"573",0.106866642474172,0.279273031977937,1,1
"574",0.201940372569504,0.19772907323204,1,2
"575",0.385924640937083,0.557401629164815,1,1
"576",1.08032049209527,0.927540747914463,1,2
"577",1.04887803395348,0.979212550446391,1,1
"578",0.3477924234253,0.412813814589754,1,1
"579",0.459832197360256,0.452529097208753,1,2
"580",0.369485183272027,0.382646255660802,1,1
"581",0.775847098633955,0.833793541649356,1,2
"582",0.924339950097095,0.941044694976881,1,1
"583",0.479885483713762,0.252090289723128,1,2
"584",0.678646209499672,0.876726098358631,1,2
"585",0.312836983808665,0.303990076528862,1,2
"586",0.978476691222821,0.944733501411974,1,2
"587",0.18229158572985,0.203876222483814,1,1
"588",0.0431003055149319,0.155818265397102,1,1
"589",0.535556425923704,0.664613393135369,1,2
"590",0.864874175930595,0.807617862941697,1,1
"591",0.111153908279732,0.189814532874152,1,1
"592",0.863792385146926,0.949178399983793,1,2
"593",0.163931354946885,0.138254577992484,1,1
"594",0.159852336291151,0.0686063193716109,1,1
"595",0.779110150795328,0.869080569362268,1,1
"596",0.396397276451442,0.33804241521284,1,2
"597",0.637231005382785,0.577575969742611,1,2
"598",0.0425958159154964,0.119435899890959,1,1
"599",0.25606191131793,0.210602887673303,1,2
"600",0.0195768137516524,0.090263296617195,1,2
